,Unnamed: 0,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Employment Labor Force,Poverty Rate,Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude,Employment_PCT,Recommended,Another_Store_Present
19580,19580,51338,901.0,37.0,57500.0,26477.0,69.0,515.0,7.658157602663707,,,,,,,,,,,,,,57.158712541620424,Y,0
19582,19582,51342,1165.0,41.0,43650.0,23335.0,73.0,622.0,6.266094420600858,,,,,,,,,,,,,,53.39055793991416,Y,0
19583,19583,51343,169.0,49.4,60000.0,31169.0,19.0,115.0,11.242603550295858,,,,,,,,,,,,,,68.04733727810651,Y,0
19584,19584,51345,380.0,41.0,51319.0,23182.0,32.0,246.0,8.421052631578947,,,,,,,,,,,,,,64.73684210526316,Y,0
19585,19585,51346,2269.0,49.9,45568.0,26282.0,311.0,1155.0,13.706478624944909,,,,,,,,,,,,,,50.90348171000441,Y,0
19586,19586,51347,1359.0,37.8,55583.0,27727.0,34.0,759.0,2.501839587932303,,,,,,,,,,,,,,55.849889624724064,Y,0
19587,19587,51350,566.0,39.8,46250.0,24617.0,13.0,300.0,2.2968197879858656,,,,,,,,,,,,,,53.003533568904594,Y,0
19588,19588,51351,4521.0,47.6,50493.0,28811.0,421.0,2558.0,9.312099093120992,,,,,,,,,,,,,,56.58040256580403,Y,0
19589,19589,51354,1056.0,49.5,51125.0,25793.0,80.0,636.0,7.575757575757576,,,,,,,,,,,,,,60.22727272727273,Y,0
19597,19597,51366,367.0,48.8,50694.0,26356.0,45.0,176.0,12.26158038147139,,,,,,,,,,,,,,47.956403269754766,Y,0
19598,19598,51401,12086.0,41.4,47047.0,25698.0,1153.0,6728.0,9.539963594241273,,,,,,,,,,,,,,55.667714711236144,Y,0
19599,19599,51430,812.0,38.2,55938.0,21657.0,63.0,415.0,7.758620689655173,,,,,,,,,,,,,,51.108374384236456,Y,0
19600,19600,51431,385.0,43.8,44922.0,21913.0,11.0,178.0,2.8571428571428568,,,,,,,,,,,,,,46.23376623376623,Y,0
19601,19601,51433,582.0,48.3,47500.0,22422.0,35.0,363.0,6.013745704467354,,,,,,,,,,,,,,62.371134020618555,Y,0
19602,19602,51436,956.0,34.6,57321.0,26397.0,55.0,509.0,5.753138075313808,,,,,,,,,,,,,,53.24267782426778,Y,0
19603,19603,51439,1149.0,41.5,54722.0,24215.0,157.0,583.0,13.664055700609223,,,,,,,,,,,,,,50.739773716275025,Y,0
19604,19604,51440,366.0,34.1,52639.0,29824.0,11.0,187.0,3.0054644808743167,,,,,,,,,,,,,,51.09289617486339,Y,0
19606,19606,51442,9596.0,34.6,43967.0,20127.0,1740.0,4685.0,18.132555231346394,,,,,,,,,,,,,,48.82242601083785,Y,0
19607,19607,51443,1836.0,45.0,50370.0,25004.0,188.0,1071.0,10.239651416122003,,,,,,,,,,,,,,58.333333333333336,Y,0
19609,19609,51445,2900.0,48.9,40608.0,25554.0,548.0,1399.0,18.896551724137925,,,,,,,,,,,,,,48.241379310344826,Y,0
19612,19612,51448,653.0,40.8,44219.0,22819.0,74.0,303.0,11.332312404287903,,,,,,,,,,,,,,46.40122511485452,Y,0
19614,19614,51450,1775.0,49.4,44712.0,26272.0,207.0,852.0,11.661971830985912,,,,,,,,,,,,,,48.0,Y,0
19616,19616,51453,801.0,41.5,46925.0,24800.0,95.0,392.0,11.860174781523096,,,,,,,,,,,,,,48.93882646691635,Y,0
19617,19617,51454,1525.0,42.3,52583.0,23459.0,130.0,773.0,8.524590163934427,,,,,,,,,,,,,,50.68852459016394,Y,0
19618,19618,51455,2358.0,47.4,49417.0,29533.0,244.0,1338.0,10.347752332485156,,,,,,,,,,,,,,56.74300254452926,Y,0
19619,19619,51458,1583.0,46.4,50272.0,27324.0,70.0,803.0,4.421983575489577,,,,,,,,,,,,,,50.726468730259,Y,0
19620,19620,51459,91.0,42.4,45833.0,20809.0,2.0,50.0,2.1978021978021984,,,,,,,,,,,,,,54.94505494505494,Y,0
19621,19621,51461,1158.0,44.9,55568.0,29941.0,125.0,633.0,10.79447322970639,,,,,,,,,,,,,,54.66321243523316,Y,0
19622,19622,51462,1109.0,33.3,48056.0,23015.0,115.0,536.0,10.36970243462579,,,,,,,,,,,,,,48.33183047790803,Y,0
19623,19623,51463,649.0,47.6,46719.0,25685.0,34.0,364.0,5.238828967642527,,,,,,,,,,,,,,56.08628659476117,Y,0
19624,19624,51465,751.0,48.0,50250.0,23178.0,50.0,419.0,6.657789613848203,,,,,,,,,,,,,,55.792276964047936,Y,0
19625,19625,51466,945.0,45.1,51932.0,25907.0,183.0,525.0,19.365079365079364,,,,,,,,,,,,,,55.55555555555556,Y,0
19632,19632,51521,1807.0,47.6,51500.0,33928.0,152.0,960.0,8.411732152739347,,,,,,,,,,,,,,53.12672938572219,Y,0
19634,19634,51525,1089.0,42.3,54336.0,25614.0,71.0,556.0,6.519742883379247,,,,,,,,,,,,,,51.05601469237833,Y,0
19636,19636,51527,438.0,42.5,43594.0,18653.0,42.0,237.0,9.58904109589041,,,,,,,,,,,,,,54.10958904109589,Y,0
19637,19637,51528,846.0,49.6,41053.0,21278.0,174.0,456.0,20.56737588652482,,,,,,,,,,,,,,53.90070921985816,Y,0
19638,19638,51529,1944.0,45.0,51786.0,25199.0,122.0,960.0,6.275720164609053,,,,,,,,,,,,,,49.382716049382715,Y,0
19639,19639,51530,1198.0,34.2,48056.0,21756.0,80.0,612.0,6.677796327212019,,,,,,,,,,,,,,51.08514190317195,Y,0
19642,19642,51533,1014.0,46.5,55096.0,27547.0,77.0,570.0,7.593688362919132,,,,,,,,,,,,,,56.21301775147929,Y,0
19643,19643,51534,9495.0,40.7,67281.0,27091.0,645.0,4536.0,6.79304897314376,,,,,,,,,,,,,,47.77251184834123,Y,0
19644,19644,51535,1689.0,48.1,45865.0,26983.0,157.0,897.0,9.295441089402011,,,,,,,,,,,,,,53.10834813499112,Y,0
19646,19646,51537,6598.0,45.8,47946.0,26923.0,839.0,3441.0,12.715974537738708,,,,,,,,,,,,,,52.15216732343134,Y,0
19648,19648,51541,332.0,47.0,45417.0,22654.0,34.0,178.0,10.240963855421684,,,,,,,,,,,,,,53.6144578313253,Y,0
19649,19649,51542,1071.0,45.3,89028.0,31818.0,36.0,601.0,3.361344537815126,,,,,,,,,,,,,,56.11577964519141,Y,0
19650,19650,51543,449.0,48.1,48750.0,24637.0,39.0,224.0,8.68596881959911,,,,,,,,,,,,,,49.88864142538976,Y,0
19651,19651,51544,984.0,39.8,47266.0,21393.0,84.0,599.0,8.536585365853659,,,,,,,,,,,,,,60.8739837398374,Y,0
19653,19653,51546,2649.0,40.0,63594.0,27787.0,188.0,1397.0,7.097017742544358,,,,,,,,,,,,,,52.7368818422046,Y,0
19654,19654,51548,367.0,44.5,68618.0,34754.0,43.0,221.0,11.716621253405993,,,,,,,,,,,,,,60.217983651226156,Y,0
19655,19655,51549,408.0,44.7,53500.0,28298.0,42.0,227.0,10.294117647058824,,,,,,,,,,,,,,55.63725490196079,Y,0
19657,19657,51551,1652.0,46.3,74135.0,30392.0,107.0,856.0,6.476997578692495,,,,,,,,,,,,,,51.81598062953995,Y,0
19658,19658,51552,319.0,46.8,69375.0,43957.0,60.0,181.0,18.808777429467085,,,,,,,,,,,,,,56.739811912225704,Y,0
19659,19659,51553,1256.0,34.0,71016.0,31540.0,93.0,668.0,7.404458598726115,,,,,,,,,,,,,,53.18471337579618,Y,0
19660,19660,51554,195.0,33.5,44156.0,29183.0,0.0,113.0,0.0,,,,,,,,,,,,,,57.94871794871795,Y,0
19661,19661,51555,5425.0,41.1,57063.0,26408.0,402.0,2983.0,7.410138248847925,,,,,,,,,,,,,,54.986175115207374,Y,0
19662,19662,51556,512.0,33.9,51200.0,20052.0,70.0,238.0,13.671875,,,,,,,,,,,,,,46.484375,Y,0
19663,19663,51557,820.0,48.9,55625.0,26289.0,110.0,438.0,13.414634146341465,,,,,,,,,,,,,,53.41463414634146,Y,0
19665,19665,51559,1660.0,43.9,64444.0,31736.0,184.0,911.0,11.08433734939759,,,,,,,,,,,,,,54.87951807228916,Y,0
19666,19666,51560,2159.0,37.0,60854.0,25882.0,205.0,1157.0,9.4951366373321,,,,,,,,,,,,,,53.58962482630847,Y,0
19668,19668,51562,382.0,42.0,49861.0,24120.0,43.0,184.0,11.2565445026178,,,,,,,,,,,,,,48.167539267015705,Y,0
19670,19670,51564,457.0,47.5,43500.0,24465.0,39.0,257.0,8.533916849015316,,,,,,,,,,,,,,56.2363238512035,Y,0
19671,19671,51565,545.0,47.4,58636.0,28610.0,25.0,298.0,4.587155963302751,,,,,,,,,,,,,,54.678899082568805,Y,0
19672,19672,51566,6897.0,45.0,42938.0,21377.0,1247.0,3346.0,18.08032477888937,,,,,,,,,,,,,,48.513846599971004,Y,0
19674,19674,51571,763.0,37.8,76964.0,30446.0,18.0,409.0,2.3591087811271296,,,,,,,,,,,,,,53.604193971166445,Y,0
19676,19676,51573,1147.0,45.8,67143.0,30131.0,48.0,663.0,4.184829991281603,,,,,,,,,,,,,,57.802964254577155,Y,0
19677,19677,51575,1640.0,40.4,67031.0,31861.0,14.0,918.0,0.8536585365853658,,,,,,,,,,,,,,55.97560975609756,Y,0
19678,19678,51576,1937.0,38.5,78083.0,35268.0,103.0,1029.0,5.317501290655653,,,,,,,,,,,,,,53.12338668043366,Y,0
19679,19679,51577,1316.0,43.9,55208.0,25370.0,82.0,722.0,6.231003039513677,,,,,,,,,,,,,,54.86322188449848,Y,0
19680,19680,51578,87.0,43.2,48750.0,23854.0,3.0,43.0,3.4482758620689653,,,,,,,,,,,,,,49.42528735632184,Y,0
19681,19681,51579,2499.0,39.4,50139.0,25500.0,292.0,1267.0,11.68467386954782,,,,,,,,,,,,,,50.700280112044815,Y,0
19682,19682,51601,5980.0,48.0,42888.0,25288.0,922.0,2889.0,15.418060200668895,,,,,,,,,,,,,,48.31103678929766,Y,0
19688,19688,51638,1367.0,44.0,48713.0,27711.0,146.0,800.0,10.680321872713971,,,,,,,,,,,,,,58.522311631309435,Y,0
19692,19692,51646,809.0,45.2,44398.0,25578.0,87.0,469.0,10.754017305315204,,,,,,,,,,,,,,57.972805933250925,Y,0
19694,19694,51648,112.0,49.3,44545.0,36329.0,0.0,66.0,0.0,,,,,,,,,,,,,,58.92857142857143,Y,0
19696,19696,51650,430.0,33.3,54853.0,31293.0,27.0,220.0,6.27906976744186,,,,,,,,,,,,,,51.16279069767442,Y,0
19697,19697,51652,1689.0,46.2,50417.0,28099.0,135.0,860.0,7.992895204262878,,,,,,,,,,,,,,50.917702782711665,Y,0
19701,19701,52001,43799.0,36.7,42611.0,22926.0,6571.0,24442.0,15.002625630722164,,,,,,,,,,,,,,55.80492705312907,Y,0
19705,19705,52030,409.0,35.8,40781.0,21222.0,63.0,216.0,15.403422982885086,,,,,,,,,,,,,,52.81173594132029,Y,0
19706,19706,52031,5508.0,44.1,53719.0,26791.0,289.0,2852.0,5.246913580246914,,,,,,,,,,,,,,51.77923021060276,Y,0
19707,19707,52032,1397.0,43.0,52426.0,30079.0,99.0,845.0,7.086614173228346,,,,,,,,,,,,,,60.48675733715104,Y,0
19708,19708,52033,3069.0,38.5,60625.0,25668.0,292.0,1746.0,9.514499837080482,,,,,,,,,,,,,,56.89149560117302,Y,0
19709,19709,52035,986.0,49.0,46667.0,24549.0,67.0,540.0,6.7951318458417855,,,,,,,,,,,,,,54.766734279918865,Y,0
19710,19710,52037,1310.0,40.8,57112.0,28640.0,48.0,689.0,3.66412213740458,,,,,,,,,,,,,,52.595419847328245,Y,0
19711,19711,52038,449.0,40.2,71339.0,25555.0,32.0,275.0,7.126948775055681,,,,,,,,,,,,,,61.24721603563474,Y,0
19713,19713,52040,5688.0,39.2,47051.0,22886.0,569.0,2962.0,10.00351617440225,,,,,,,,,,,,,,52.07454289732771,Y,0
19714,19714,52041,1481.0,37.9,60234.0,29857.0,85.0,941.0,5.739365293720459,,,,,,,,,,,,,,63.53814989871708,Y,0
19715,19715,52042,1832.0,37.6,50278.0,21901.0,303.0,908.0,16.53930131004367,,,,,,,,,,,,,,49.56331877729258,Y,0
19716,19716,52043,2269.0,49.6,54143.0,27868.0,136.0,1303.0,5.993829881004848,,,,,,,,,,,,,,57.426178933450856,Y,0
19718,19718,52045,2604.0,35.6,65833.0,23973.0,225.0,1545.0,8.640552995391705,,,,,,,,,,,,,,59.33179723502304,Y,0
19719,19719,52046,2241.0,36.4,71276.0,28660.0,47.0,1240.0,2.0972780008924587,,,,,,,,,,,,,,55.33244087460955,Y,0
19721,19721,52048,417.0,38.0,56000.0,19586.0,32.0,268.0,7.673860911270983,,,,,,,,,,,,,,64.26858513189448,Y,0
19725,19725,52053,983.0,42.8,48750.0,20619.0,181.0,539.0,18.41302136317396,,,,,,,,,,,,,,54.83214649033571,Y,0
19726,19726,52054,882.0,46.0,65625.0,33806.0,83.0,529.0,9.410430839002267,,,,,,,,,,,,,,59.97732426303855,Y,0
19727,19727,52057,7961.0,41.7,53828.0,26776.0,759.0,4412.0,9.533978143449316,,,,,,,,,,,,,,55.42017334505715,Y,0
19729,19729,52064,858.0,43.8,54750.0,26134.0,56.0,425.0,6.526806526806527,,,,,,,,,,,,,,49.53379953379953,Y,0
19730,19730,52065,1139.0,45.9,54457.0,25638.0,44.0,672.0,3.863037752414399,,,,,,,,,,,,,,58.999122036874454,Y,0
19732,19732,52068,4141.0,35.4,76741.0,26931.0,285.0,2163.0,6.8823955566288335,,,,,,,,,,,,,,52.23375996136199,Y,0
19733,19733,52069,1589.0,40.3,56296.0,23981.0,142.0,856.0,8.93643801132788,,,,,,,,,,,,,,53.8703587161737,Y,0
19737,19737,52074,417.0,40.1,55000.0,25086.0,45.0,232.0,10.791366906474819,,,,,,,,,,,,,,55.63549160671463,Y,0
19738,19738,52076,2700.0,41.8,50625.0,25714.0,330.0,1245.0,12.222222222222221,,,,,,,,,,,,,,46.111111111111114,Y,0
19740,19740,52078,884.0,49.4,65625.0,31296.0,32.0,646.0,3.619909502262444,,,,,,,,,,,,,,73.07692307692308,Y,0
19741,19741,52079,835.0,46.1,52000.0,27941.0,13.0,470.0,1.5568862275449102,,,,,,,,,,,,,,56.287425149700596,Y,0
19742,19742,52101,13845.0,40.1,53141.0,25122.0,948.0,8119.0,6.8472372697724815,,,,,,,,,,,,,,58.64210906464427,Y,0
19743,19743,52132,1939.0,39.2,49564.0,24369.0,248.0,1123.0,12.790097988653946,,,,,,,,,,,,,,57.91645177926766,Y,0
19744,19744,52133,625.0,40.3,66333.0,26065.0,33.0,343.0,5.28,,,,,,,,,,,,,,54.88,Y,0
19747,19747,52136,5937.0,42.8,46200.0,24242.0,666.0,3291.0,11.2177867609904,,,,,,,,,,,,,,55.43203638201112,Y,0
19751,19751,52144,1300.0,38.1,63068.0,23786.0,129.0,728.0,9.923076923076923,,,,,,,,,,,,,,56.0,Y,0
19753,19753,52147,1109.0,47.1,62000.0,26541.0,209.0,578.0,18.84580703336339,,,,,,,,,,,,,,52.1190261496844,Y,0
19756,19756,52155,1076.0,48.7,43864.0,25028.0,123.0,646.0,11.431226765799256,,,,,,,,,,,,,,60.037174721189594,Y,0
19758,19758,52157,1733.0,48.0,50521.0,26296.0,201.0,930.0,11.598384304673974,,,,,,,,,,,,,,53.664166185804966,Y,0
19760,19760,52159,2583.0,42.4,51528.0,26902.0,295.0,1598.0,11.420828493999224,,,,,,,,,,,,,,61.86604723190089,Y,0
19761,19761,52160,1075.0,39.2,49840.0,26996.0,160.0,614.0,14.883720930232556,,,,,,,,,,,,,,57.116279069767444,Y,0
19762,19762,52161,1617.0,45.7,56719.0,25232.0,118.0,994.0,7.2974644403215825,,,,,,,,,,,,,,61.47186147186147,Y,0
19767,19767,52166,109.0,45.3,46750.0,31106.0,7.0,65.0,6.422018348623853,,,,,,,,,,,,,,59.63302752293578,Y,0
19769,19769,52169,476.0,37.7,46875.0,20808.0,80.0,243.0,16.80672268907563,,,,,,,,,,,,,,51.05042016806723,Y,0
19771,19771,52171,997.0,47.5,52500.0,24785.0,76.0,534.0,7.622868605817453,,,,,,,,,,,,,,53.56068204613842,Y,0
19772,19772,52172,5949.0,44.9,48229.0,23706.0,631.0,3263.0,10.606824676416203,,,,,,,,,,,,,,54.84955454698269,Y,0
19773,19773,52175,3889.0,42.5,49534.0,23954.0,295.0,2023.0,7.58549755721265,,,,,,,,,,,,,,52.018513756749805,Y,0
19774,19774,52201,1194.0,43.0,70368.0,27843.0,115.0,664.0,9.631490787269682,,,,,,,,,,,,,,55.61139028475712,Y,0
19775,19775,52202,1003.0,46.2,67321.0,29601.0,24.0,540.0,2.3928215353938187,,,,,,,,,,,,,,53.83848454636092,Y,0
19776,19776,52203,1926.0,50.0,64879.0,34997.0,46.0,1088.0,2.388369678089304,,,,,,,,,,,,,,56.49013499480789,Y,0
19777,19777,52205,8683.0,43.2,54877.0,25159.0,684.0,4062.0,7.87746170678337,,,,,,,,,,,,,,46.7810664516872,Y,0
19778,19778,52206,2482.0,33.7,81450.0,29619.0,21.0,1352.0,0.8460918614020951,,,,,,,,,,,,,,54.47219983883964,Y,0
19779,19779,52207,304.0,48.6,48906.0,32883.0,37.0,141.0,12.171052631578947,,,,,,,,,,,,,,46.38157894736842,Y,0
19781,19781,52209,1281.0,34.0,54191.0,21487.0,45.0,668.0,3.5128805620608903,,,,,,,,,,,,,,52.14676034348165,Y,0
19783,19783,52211,2735.0,41.1,50793.0,23411.0,288.0,1361.0,10.530164533820841,,,,,,,,,,,,,,49.762340036563074,Y,0
19785,19785,52213,4437.0,38.7,74009.0,31817.0,196.0,2450.0,4.417399143565472,,,,,,,,,,,,,,55.2174892945684,Y,0
19786,19786,52214,3003.0,39.5,52396.0,27441.0,266.0,1552.0,8.857808857808857,,,,,,,,,,,,,,51.68165168165168,Y,0
19787,19787,52215,749.0,45.9,48462.0,21973.0,46.0,385.0,6.141522029372497,,,,,,,,,,,,,,51.401869158878505,Y,0
19788,19788,52216,1555.0,40.7,61389.0,27717.0,112.0,753.0,7.20257234726688,,,,,,,,,,,,,,48.42443729903537,Y,0
19790,19790,52218,1880.0,38.7,59861.0,27142.0,166.0,1028.0,8.829787234042556,,,,,,,,,,,,,,54.680851063829785,Y,0
19791,19791,52219,180.0,42.0,53750.0,23908.0,13.0,94.0,7.222222222222222,,,,,,,,,,,,,,52.22222222222222,Y,0
19792,19792,52220,285.0,47.7,59688.0,28116.0,0.0,184.0,0.0,,,,,,,,,,,,,,64.56140350877193,Y,0
19794,19794,52222,720.0,47.4,55521.0,27223.0,30.0,383.0,4.166666666666667,,,,,,,,,,,,,,53.19444444444444,Y,0
19795,19795,52223,1592.0,45.0,59000.0,30286.0,49.0,782.0,3.077889447236181,,,,,,,,,,,,,,49.120603015075375,Y,0
19796,19796,52224,2475.0,36.8,61688.0,27285.0,134.0,1336.0,5.414141414141414,,,,,,,,,,,,,,53.97979797979798,Y,0
19798,19798,52227,2988.0,35.1,81563.0,31780.0,53.0,1692.0,1.7737617135207495,,,,,,,,,,,,,,56.626506024096386,Y,0
19799,19799,52228,2756.0,39.6,84844.0,35458.0,40.0,1603.0,1.4513788098693758,,,,,,,,,,,,,,58.16400580551524,Y,0
19800,19800,52229,813.0,43.4,61719.0,30072.0,35.0,438.0,4.305043050430505,,,,,,,,,,,,,,53.874538745387454,Y,0
19801,19801,52231,299.0,44.5,64583.0,30341.0,11.0,147.0,3.6789297658862883,,,,,,,,,,,,,,49.163879598662206,Y,0
19804,19804,52235,783.0,41.2,47500.0,21682.0,174.0,406.0,22.222222222222218,,,,,,,,,,,,,,51.851851851851855,Y,0
19805,19805,52236,744.0,41.1,80341.0,26984.0,69.0,460.0,9.274193548387096,,,,,,,,,,,,,,61.82795698924731,Y,0
19806,19806,52237,1337.0,42.2,52708.0,23067.0,134.0,757.0,10.022438294689604,,,,,,,,,,,,,,56.619296933433056,Y,0
19816,19816,52247,5431.0,38.8,51544.0,24682.0,500.0,3042.0,9.206407659731171,,,,,,,,,,,,,,56.01178420180445,Y,0
19817,19817,52248,1951.0,38.0,51554.0,26368.0,209.0,1065.0,10.71245515120451,,,,,,,,,,,,,,54.58739108149667,Y,0
19818,19818,52249,1084.0,48.4,63750.0,37537.0,157.0,668.0,14.48339483394834,,,,,,,,,,,,,,61.62361623616236,Y,0
19819,19819,52251,552.0,43.5,56250.0,23269.0,84.0,323.0,15.217391304347824,,,,,,,,,,,,,,58.51449275362319,Y,0
19820,19820,52253,2761.0,40.1,70163.0,28992.0,187.0,1455.0,6.772908366533865,,,,,,,,,,,,,,52.698297718218036,Y,0
19821,19821,52254,765.0,45.2,41964.0,19987.0,205.0,372.0,26.797385620915037,,,,,,,,,,,,,,48.627450980392155,Y,0
19822,19822,52255,1108.0,47.9,47063.0,24756.0,95.0,636.0,8.574007220216608,,,,,,,,,,,,,,57.40072202166065,Y,0
19824,19824,52301,3641.0,37.9,45172.0,23607.0,579.0,2116.0,15.90222466355397,,,,,,,,,,,,,,58.11590222466356,Y,0
19827,19827,52306,1944.0,38.0,59213.0,28336.0,166.0,1075.0,8.539094650205762,,,,,,,,,,,,,,55.29835390946502,Y,0
19829,19829,52308,148.0,44.0,48125.0,21764.0,26.0,105.0,17.567567567567572,,,,,,,,,,,,,,70.94594594594595,Y,0
19831,19831,52310,6592.0,41.8,54478.0,26976.0,423.0,3718.0,6.4168689320388355,,,,,,,,,,,,,,56.40169902912621,Y,0
19833,19833,52313,389.0,48.6,55063.0,22033.0,47.0,253.0,12.082262210796914,,,,,,,,,,,,,,65.03856041131105,Y,0
19834,19834,52314,6027.0,33.1,72722.0,25523.0,410.0,3184.0,6.802721088435375,,,,,,,,,,,,,,52.82893645262983,Y,0
19835,19835,52315,958.0,42.4,61750.0,27831.0,14.0,461.0,1.4613778705636744,,,,,,,,,,,,,,48.12108559498956,Y,0
19836,19836,52316,1563.0,44.8,56522.0,27156.0,119.0,880.0,7.61356365962892,,,,,,,,,,,,,,56.301983365323096,Y,0
19838,19838,52318,1158.0,46.3,54438.0,30041.0,63.0,725.0,5.4404145077720205,,,,,,,,,,,,,,62.607944732297064,Y,0
19839,19839,52320,1109.0,46.6,59167.0,29853.0,108.0,612.0,9.738503155996392,,,,,,,,,,,,,,55.1848512173129,Y,0
19840,19840,52321,522.0,42.5,54808.0,25282.0,40.0,330.0,7.662835249042145,,,,,,,,,,,,,,63.2183908045977,Y,0
19841,19841,52322,2466.0,38.9,65852.0,28278.0,99.0,1516.0,4.014598540145985,,,,,,,,,,,,,,61.47607461476075,Y,0
19842,19842,52323,1138.0,48.6,51667.0,27752.0,159.0,548.0,13.971880492091387,,,,,,,,,,,,,,48.154657293497365,Y,0
19843,19843,52324,1956.0,38.5,80176.0,28270.0,72.0,1013.0,3.6809815950920246,,,,,,,,,,,,,,51.789366053169736,Y,0
19844,19844,52325,971.0,47.2,75423.0,29336.0,44.0,511.0,4.531410916580844,,,,,,,,,,,,,,52.62615859938208,Y,0
19846,19846,52327,3640.0,35.3,83542.0,32337.0,253.0,2148.0,6.950549450549451,,,,,,,,,,,,,,59.010989010989015,Y,0
19849,19849,52330,888.0,41.6,49730.0,22763.0,89.0,508.0,10.022522522522523,,,,,,,,,,,,,,57.207207207207205,Y,0
19850,19850,52332,1903.0,45.1,54306.0,29980.0,216.0,1131.0,11.350499211770888,,,,,,,,,,,,,,59.43247503941146,Y,0
19851,19851,52333,6763.0,42.2,86940.0,37389.0,191.0,3984.0,2.824190448026024,,,,,,,,,,,,,,58.90876829809256,Y,0
19854,19854,52336,2363.0,43.7,60625.0,28756.0,103.0,1275.0,4.358865848497674,,,,,,,,,,,,,,53.9568345323741,Y,0
19855,19855,52337,969.0,35.4,50897.0,20155.0,144.0,534.0,14.860681114551086,,,,,,,,,,,,,,55.10835913312693,Y,0
19857,19857,52339,4435.0,35.1,46858.0,19510.0,807.0,2144.0,18.196166854565956,,,,,,,,,,,,,,48.34272829763247,Y,0
19859,19859,52341,1129.0,44.9,81729.0,36597.0,35.0,671.0,3.1000885739592565,,,,,,,,,,,,,,59.43312666076174,Y,0
19860,19860,52342,2880.0,44.1,42059.0,21917.0,541.0,1453.0,18.784722222222218,,,,,,,,,,,,,,50.451388888888886,Y,0
19861,19861,52345,1428.0,34.8,67396.0,28254.0,130.0,846.0,9.103641456582633,,,,,,,,,,,,,,59.2436974789916,Y,0
19862,19862,52346,1112.0,33.3,58200.0,25757.0,98.0,565.0,8.81294964028777,,,,,,,,,,,,,,50.80935251798561,Y,0
19863,19863,52347,1515.0,44.7,51914.0,31231.0,93.0,923.0,6.138613861386138,,,,,,,,,,,,,,60.92409240924093,Y,0
19864,19864,52348,49.0,40.8,71250.0,24953.0,5.0,32.0,10.20408163265306,,,,,,,,,,,,,,65.3061224489796,Y,0
19865,19865,52349,7350.0,42.0,51339.0,22683.0,935.0,3420.0,12.721088435374151,,,,,,,,,,,,,,46.53061224489796,Y,0
19867,19867,52352,1668.0,41.9,72014.0,30407.0,157.0,943.0,9.412470023980816,,,,,,,,,,,,,,56.534772182254194,Y,0
19868,19868,52353,8933.0,43.4,50482.0,27350.0,887.0,4807.0,9.929474980409717,,,,,,,,,,,,,,53.811709392141495,Y,0
19869,19869,52354,327.0,47.6,72330.0,29013.0,10.0,227.0,3.058103975535168,,,,,,,,,,,,,,69.41896024464832,Y,0
19870,19870,52355,241.0,48.7,49625.0,22839.0,15.0,159.0,6.224066390041495,,,,,,,,,,,,,,65.97510373443983,Y,0
19871,19871,52356,2912.0,42.3,56412.0,26281.0,214.0,1535.0,7.348901098901098,,,,,,,,,,,,,,52.71291208791209,Y,0
19872,19872,52358,3843.0,37.8,64073.0,27607.0,200.0,2280.0,5.2042674993494655,,,,,,,,,,,,,,59.32864949258392,Y,0
19873,19873,52359,254.0,48.2,60875.0,28739.0,11.0,168.0,4.330708661417323,,,,,,,,,,,,,,66.14173228346456,Y,0
19874,19874,52361,4395.0,36.3,64421.0,29639.0,700.0,2366.0,15.927189988623436,,,,,,,,,,,,,,53.833902161547215,Y,0
19887,19887,52530,1036.0,45.3,54297.0,24820.0,55.0,491.0,5.308880308880309,,,,,,,,,,,,,,47.3938223938224,Y,0
19888,19888,52531,5948.0,40.6,46617.0,24243.0,724.0,2952.0,12.172158708809686,,,,,,,,,,,,,,49.630127774041696,Y,0
19889,19889,52533,1626.0,42.6,49938.0,21050.0,124.0,817.0,7.6260762607626065,,,,,,,,,,,,,,50.2460024600246,Y,0
19891,19891,52535,884.0,49.3,51500.0,25446.0,121.0,467.0,13.687782805429867,,,,,,,,,,,,,,52.828054298642535,Y,0
19892,19892,52536,896.0,49.9,55515.0,33930.0,53.0,513.0,5.915178571428571,,,,,,,,,,,,,,57.254464285714285,Y,0
19893,19893,52537,6430.0,41.1,44558.0,21663.0,1089.0,3060.0,16.93623639191291,,,,,,,,,,,,,,47.58942457231726,Y,0
19894,19894,52540,1334.0,42.0,49038.0,23163.0,217.0,789.0,16.26686656671664,,,,,,,,,,,,,,59.14542728635682,Y,0
19903,19903,52553,1708.0,44.3,44833.0,25215.0,220.0,924.0,12.880562060889929,,,,,,,,,,,,,,54.09836065573771,Y,0
19905,19905,52555,343.0,50.0,45655.0,18970.0,17.0,189.0,4.956268221574344,,,,,,,,,,,,,,55.10204081632653,Y,0
19906,19906,52556,12637.0,45.6,47440.0,28429.0,1427.0,6594.0,11.292237081585819,,,,,,,,,,,,,,52.18010603782543,Y,0
19908,19908,52560,483.0,44.6,53472.0,21979.0,54.0,233.0,11.180124223602483,,,,,,,,,,,,,,48.24016563146998,Y,0
19912,19912,52566,158.0,45.3,51042.0,27540.0,3.0,88.0,1.8987341772151896,,,,,,,,,,,,,,55.69620253164557,Y,0
